,question,answer
3022,"농업경제학과 교수님과 인터뷰를 진행하겠습니다.
                Q:농업경제학과 교수님 안녕하세요.
                A:네 안녕하세요. 농업경제학과 교수입니다.
                Q:질문이 있습니다. 이 학과를 졸업하면 어떤 분야(직업)에 많이 진출하나요?
                A:","다음과 같은 분야를 생각할 수 있습니다. - 교육 분야: 국내외 대학, 전문대학의 석·박사급 연구원 및 대학교수- 국가기관(일반직 공무원): 농림축산식품부, 환경부, 통계청, 국토교통부, 각 시도 산하 지방직·소방직·검찰직·교육청- 국가기관(연구직 공무원): 농촌진흥청, 농업과학기술원, 농업생명공학원, 각 시도 농업기술원, 한국농촌경제연구원, 환경정책평가연구원, 에너지경제연구원- 교육직: 교직과정 이수를 통한 중·고등학교 교사- 기업체: 증권회사, 은행, 보험회사, 전자회사, 유통회사, 제약회사, 식품회사, 농약회사, 비료회사, 종묘회사, 벤처기업 등- 정부투자기관 및 공공법인체: 농업 관련 공기업(농협, 한국농어촌공사, 농수산물유통공사, 농산물도매시장, 관리공사 등)- 기타: 보험 회사, 세무사, 회계사, 컨설팅 회사, 항공사, 농업 관련 국제기구(WTO, FAO 등), 농업 등"
3023,"농업경제학과 교수님과 인터뷰를 진행하겠습니다.
                Q:농업경제학과 교수님 안녕하세요.
                A:네 안녕하세요. 농업경제학과 교수입니다.
                Q:질문이 있습니다. 앞으로 이 학과의 전망은 어떤가요?
                A:","학과 전공과 관련된 국내 산업의 규모는 다소 정체되어 있지만 농업 및 식품산업, 자원 및 환경 분야는 인류가 존재하는 한 가장 필수적인 영역이고, 해외 국가와의 교류 증대에 있어 제3세계 국가 농업 개발 등 이 학과 출신의 인재들이 보다 더 중요한 역할을 하게 될 것으로 믿습니다."
3024,"농업경제학과 교수님과 인터뷰를 진행하겠습니다.
                Q:농업경제학과 교수님 안녕하세요.
                A:네 안녕하세요. 농업경제학과 교수입니다.
                Q:질문이 있습니다. 이 학과의 전공분야에서 지금은 없지만 앞으로 새로 생기게 될 직업은 어떤 것들이 있을까요? 혹은 최근에 새롭게 생겨난 직업들이 있나요?
                A:","직업과 관련하여 전통적인 학과 전공 관련 자격증으로 농산물품질관리사, 농산물경매사, 유통관리사, 금융·세무 및 회계 관련 자격증 등을 들 수 있습니다. 최근에는 농작물 재해 보험과 관련하여 손해 평가를 전문으로 하는 손해평가사 자격증도 있습니다."
3025,"농업경제학과 교수님과 인터뷰를 진행하겠습니다.
                Q:농업경제학과 교수님 안녕하세요.
                A:네 안녕하세요. 농업경제학과 교수입니다.
                Q:질문이 있습니다. 이 학과에 대해 사람들이 갖는 편견이나 오해, 고정관념이 있다면 무엇일까요?
                A:","전통적으로는 농업 생산 기술에 대해 공부를 한다거나 최근 농업경제학과들의 명칭이 식품자원경제학과 등으로 변경이 되어 외식업에 대한 학문으로 오인하기도 합니다. 물론 이 학과는 농업 및 농촌 전반에 대한 이해가 바탕이 되어야 하고, 외식산업도 농업의 중요 전방 산업이므로 이해가 필요합니다. 하지만 기본적으로 이 학과는 경제학 이론을 바탕으로 개별 경제 주체와 관련 정책에 대해 탐구하는 사회과학적 학문을 가르치고 배우고 있습니다."
3026,"농업경제학과 교수님과 인터뷰를 진행하겠습니다.
                Q:농업경제학과 교수님 안녕하세요.
                A:네 안녕하세요. 농업경제학과 교수입니다.
                Q:질문이 있습니다. 이 학과를 선택하면 인생에 있어서 어떤 도움이 될까요?
                A:",학교마다 다르지만 저희 학교의 경우 비교적 학과 규모가 작기 때문에 학생들 간의 유대가 끈끈하고 교수님들과의 친밀감도 높은 편입니다. 농협중앙회나 지역농협에 학과를 졸업한 많은 선배들이 중추적인 역할을 하고 있기 때문에 전공과 관련한 직종으로 사회 진출 시 전문가적 조언을 받을 수 있는 기회가 좀 더 많을 것으로 생각합니다.
3027,"농업경제학과 교수님과 인터뷰를 진행하겠습니다.
                Q:농업경제학과 교수님 안녕하세요.
                A:네 안녕하세요. 농업경제학과 교수입니다.
                Q:질문이 있습니다. 이 학과를 지망하는 청소년에게 마지막으로 한마디 해주세요.
                A:","대부분의 종합대학에는 이 학과와 유사성이 높은 경제학과와 경영학과가 있습니다. 대학은 초?중?고등학교의 표준화된 교육과정을 거친 학생의 선발에서조차 한 가지 잣대로 줄 세우지 않고 개별 학생의 다양한 역량을 다면 평가하기 위해 부단한 노력을 하고 있습니다. 이는 동일한 교육을 받은 학생들이 서로 다른 방면에서 우수성을 드러낼 수 있기 때문입니다. 따라서 학과의 차이보다는 학위 기간 동안 개별 학생의 노력에 따라 교육 성과가 달라질 수 있습니다. 예를 들어 경제학을 전공한 학생이 농업경제학과 졸업생에 비해 이 학과의 교육 목표에 보다 근접한 인재가 될 수도 혹은 그 반대가 될 수도 있습니다. 이는 부전공, 복수 전공, 전과 등의 학사제도 운영으로 더욱 심화되고 있습니다. 어떠한 이유로 이 학과에 입학하는지보다는 입학 후에 여러분이 어떤 목표를 세우고 노력을 하는지에 따라 여러분의 미래가 결정될 것입니다."
3028,"사회환경시스템공학부 건설환경공학과 교수님과 인터뷰를 진행하겠습니다.
                Q:사회환경시스템공학부 건설환경공학과 교수님 안녕하세요.
                A:네 안녕하세요. 사회환경시스템공학부 건설환경공학과 교수입니다.
                Q:질문이 있습니다. 이 학과(학부, 전공)가 무엇을 배우는지 쉽게 알려주세요.
                A:","이 학과에서는 도로, 철도, 항만, 공항, 에너지 생산 및 자원 개발 시설, 수자원 시설, 정수?급수 시설, 환경 처리, 정화 시설 등의 국가 및 사회 기반 시설의 계획, 설계, 건설, 운영 등에 참여하는 전문가를 양성하기 위한 과목을 배우게 됩니다. 최근 사회적 수요에 따라 BIM, 데이터 수집/계측/분석, 딥러닝, AR, VR, GIS, 건설 로봇, 스마트 건설 장비 등에 연계된 과목도 수강할 수 있습니다."
3029,"사회환경시스템공학부 건설환경공학과 교수님과 인터뷰를 진행하겠습니다.
                Q:사회환경시스템공학부 건설환경공학과 교수님 안녕하세요.
                A:네 안녕하세요. 사회환경시스템공학부 건설환경공학과 교수입니다.
                Q:질문이 있습니다. 어떤 분야를 좋아하거나 잘하는 사람이 이 학과에 적합할까요?
                A:","이과에서 공부하는 물리, 화학, 생물과 수학, 컴퓨터 등에 적성이 맞으면서 대규모 협력활동/업무에 잘 적응하는 사람이 적합합니다. 새로운 개념의, 새로운 형태의, 인류 생활에 획기적인 변화를 줄 수 있는 시설물의 창의적인 개발과 설계 및 건설을 꿈꾸고, 4차 산업혁명 등 새로운 과학 분야 성과물들을 기반 시설 산업에 효과적으로 활용하는 기술 개발에 관심이 많은 사람 역시 적합합니다."
3030,"사회환경시스템공학부 건설환경공학과 교수님과 인터뷰를 진행하겠습니다.
                Q:사회환경시스템공학부 건설환경공학과 교수님 안녕하세요.
                A:네 안녕하세요. 사회환경시스템공학부 건설환경공학과 교수입니다.
                Q:질문이 있습니다. 고등학교 때 어떤 교과목을 선택하면 도움이 될까요?
                A:","이 학과는 관련 영역이 매우 넓어서 대부분의 이과 전공과목이 다 도움이 됩니다. 개설되는 과목들의 비중으로 분류해 보면, 물리의 역학 부문 관련 과목이 50%, 화학 및 생물 관련 과목이 20%, 기타 30%라고 할 수 있으며, 수학 및 컴퓨터는 다른 공학계열과 마찬가지로 기본적인 과목입니다."
3031,"사회환경시스템공학부 건설환경공학과 교수님과 인터뷰를 진행하겠습니다.
                Q:사회환경시스템공학부 건설환경공학과 교수님 안녕하세요.
                A:네 안녕하세요. 사회환경시스템공학부 건설환경공학과 교수입니다.
                Q:질문이 있습니다. 이 학과를 지원하는 청소년은 어떤 활동이나 준비를 하면 도움이 될까요?
                A:","각종 사회 기반 시설의 기능에 관심을 가지며 이해하고, 인간의 생활 환경에 대한 획기적인 발전/개선을 위한 창의적인 상상을 즐기는 활동이 도움이 됩니다. 예를 들어 지진이나 태풍에 전혀 문제가 없는 교량이나 시설물은 가능한가? 고속도로의 제한 속도가 왜 110km/h인가? 200km/h로 안전하게 주행할 수는 없는가? 시속 1,000km 이상의 초고속 철도는? 아프리카의 오지에 풍부하고 깨끗한 식수의 저렴한 공급은 불가능한가? 한강물이 버들치가 사는 1급수로 유지될 수는 없는가? 초미세 먼지 없는 맑은 공기는? 로봇에 의한 건설 자동화는? AI, VR, AR 등을 활용하는 신개념 건설 기술은? 등등 에 대한 궁금증을 가지는 것이 도움이 될 것 같습니다."
3032,"사회환경시스템공학부 건설환경공학과 교수님과 인터뷰를 진행하겠습니다.
                Q:사회환경시스템공학부 건설환경공학과 교수님 안녕하세요.
                A:네 안녕하세요. 사회환경시스템공학부 건설환경공학과 교수입니다.
                Q:질문이 있습니다. 이 학과를 지원하는 청소년이 읽으면 학교 전공에 도움이 될만한 책이 있을까요?
                A:","전공 공부는 진학 후에 시작해도 충분합니다. 사회 기반 시설은 매우 대규모이기 때문에 투입 예산도 매우 크며, 이해관계자가 매우 많다는 장점이면서 문제점이 많습니다. 합리적인 투자에 대한 이해와 상충되는 이해당사자들의 갈등 해결을 위한 기법이 책임기술자의 매우 중요하고 기본적 소양이므로 경제, 인문, 역사, 창의력 관련 분야의 지식이 향후 훌륭한 전문가로 성장함에 도움이 될 것입니다. 『로마인 이야기: 모든 길은 로마로 통한다』(시오노 나나미 저), 『사피엔스』(유발 하라리 저), 『침묵의 봄』(레이첼 카슨 저) 등의 책을 읽는 것을 추천합니다."
3033,"사회환경시스템공학부 건설환경공학과 교수님과 인터뷰를 진행하겠습니다.
                Q:사회환경시스템공학부 건설환경공학과 교수님 안녕하세요.
                A:네 안녕하세요. 사회환경시스템공학부 건설환경공학과 교수입니다.
                Q:질문이 있습니다. 이 학과에 입학하면 가장 중요한 공부는 어떤 내용인가요?
                A:","건설환경공학과에 입학하면 구조물의 거동, 유체 흐름과 구조물의 상호 작용, 방재 공학, 지반의 거동, 재료 공학, 환경 및 생태 공학, GIS 및 공간 정보, 건설 관리 및 경영, 건설 기계 및 로봇 자동화, 계측 및 자료 수집, AI, AR, BIM 등을 기반으로 하는 과목, 컴퓨터 활용 과목이 중요합니다."
